id,description
570510,"Tribunal Constitucional rechaza suspender proceso de vacancia de Martín Vizcarra-<p>Con la decisión adoptada por el TC, el presidente o su abogado deberían presentarse mañana ante el pleno para defenderse antes de que los legisladores voten sobre su destitución.</p>"
981256,"¿Qué es el phishing, smishing y vishing?-<p>De acuerdo con Kapersky, firma especializada en el diseño de antivirus, desde el inicio del 2020 hasta la primera semana de agosto de este año se registraron casi un millón y medio de ataques de &#8216;phishing&#8217;.</p>"
895401,"Perú presenta descenso de fallecidos por COVID-19 desde hace cinco semanas-<p>Después de convertirse en el país con la mayor tasa de mortalidad en el mundo por el virus</p>"
982533,"Martín Vizcarra anuncia que levantarán inmovilización social obligatoria de los domingos, pero con restricciones-<p>Asimismo, el mandatario informó que desde el lunes 21 de septiembre el toque de queda será desde las 11:00 p.m. hasta las 4:00 a.m.</p>"
235150,"Crean plataforma digital para impulsar el comercio de moda y decoración peruana-<p>El evento promoverá el lema &#8216;Feel &amp; Live Sustanaible&#8217; para impulsar la sostenibilidad y calidad de las empresas vinculadas a las confecciones de algodón y la fibra de alpaca.</p>"
698595,"Congreso rechaza censura a ministra de Economía, María Antonieta Alva-<p>María Antonieta Alva fue respaldada con 76 votos en contra de la moción de censura que habían solicitado.</p>"
924864,"Martín Vizcarra, presidente del Perú, se considera blanco de conspiración-<p>En un pronunciamiento hecho desde el Palacio de Gobierno, Vizcarra se refirió al escándalo político que ha generado la difusión de una serie de audios aparentemente grabados por Roca, su secretaria.</p>"
303093,"Alicia Maguiña, cantautora peruana, fallece a los 81 años-<p>Alicia Maguiña recibió distinciones del más alto nivel como la Orden El sol, en el grado de Gran Oficial; Orden al mérito en grado de Gran Comendador y las Palmas Artísticas del Ministerio de Educación.</p>"
259688,"COVID-19: Minsa estudiará el impacto del coronavirus en la salud mental-<p>La investigación, a cargo del Instituto Nacional de Salud Mental (<span class="caps">INSM</span>), busca conocer las tendencias de los problemas psicológicos y las conductas sociales asociadas a la <span class="caps">COVID</span>-19.</p>"
740614,"Martín Vizcarra: Congreso admite moción de vacancia del presidente de Perú-<p>La votación en el pleno del Parlamento obtuvo 65 votos a favor, 36 en contra y 24 abstenciones.</p>"
661811,"Congreso aprueba ley que no permite postular a cargos públicos a sentenciados-<p>La ley fue aprobada en primera votación el pasado 5 de julio, pero debido a que es de reforma constitucional requería ser ratificada en dos legislaturas.</p>"
331012,"Vacuna de Sinopharm en Perú: así avanzan las pruebas en los primeros voluntarios-<p>Se busca probar la vacuna en 6 000 voluntarios. Hasta el momento ya se tiene 3 000 y de ese grupo ya se empezaron los primeros procedimiento con 100</p>"
632163,"Micaela Chirif, escritora infantil, realizará taller sobre el desarrollo de un libro informativo-<p>Micaela Chirif, escritora infantil, publicó un libro con hermosas ilustraciones hechas por Loreto Salinas.</p>"
538883,"Martín Vizcarra, presidente del Perú, señala "vil intento de desestabilizar al país"-<p>Los audios difundidos por el presidente de la comisión de Fiscalización del Congreso, Edgar Alarcón, revelan las coordinaciones de Vizcarra con sus asesores.</p>"
992073,"César Gentille, general de la Policía Nacional del Perú, juramenta como ministro del Interior-<p>Gentille juró a primera hora de este jueves el cargo después de que medios locales anticiparan el miércoles la dimisión de Montoya.</p>"
814214,"Martín Vizcarra: "Tenemos más de medio millón de peruanos recuperados del coronavirus"-<p>El coronavirus ha afectado a miles de personas en el mundo y aunque en Perú las cifras de recuperados está creciendo, no debemos bajar la guardia.</p>"
470782,"Minam y Produce reconocen a empresas que cumplieron con el Acuerdo de Producción Limpia-<p>Los Acuerdos de Producción Limpia son instrumentos para el uso eficiente de los materiales y la gestión de los residuos sólidos.</p>"
869015,"Martín Vizcarra, presidente del Perú, dice que los contagios de COVID-19 están en "permanente descenso"-<p>El jefe de Estado llegó a la sureña región de Moquegua para supervisar la atención sanitaria a pacientes con coronavirus.</p>"
240964,"Perú formará parte de los ensayos clínicos de cuatro vacunas contra la COVID-19-<p>Los ensayos son producto de varios meses negociaciones del Gobierno peruano con distintos laboratorios para garantizarse un rápido acceso a las vacunas una vez que estas sean comercializadas.</p>"
271949,"OMS no espera vacunaciones masivas contra la COVID-19 hasta mediados de 2021-<p>Entre seis y nueve candidatas a vacunas están en fases avanzadas de investigación, con una parte de ellas en la fase 3 de los ensayos clínicos, que requieren la participación de 30.000 a más voluntarios.</p>"
387641,"Chabuca Granda: frases de la cantante para recordarla en su cumpleaños-<p>Este 3 de septiembre, Chabuca Granda se encuentra de cumpleaños y se han preparado una gran variedad de eventos para festejarlo.</p>"
793368,"Presupuesto fiscal de Perú para el 2021 destina un alza de 13 % para el sector salud-<p>El presupuesto en salud ascenderá a 20.940 millones de soles (5.900 millones de dólares) que incluyen medidas para cumplir con el compromiso de brindar todos los elementos de protección al personal de salud. </p>"
898894,"Cien años de Chabuca Granda, la cantante peruana que inmortalizó la música con su talento-<p>Chabuca Granda, una mujer de la alta sociedad peruana, dedicó sus primeras composiciones entre 1950 y 1960.</p>"
444879,"Coronavirus en Perú: llega al país lote de vacunas para iniciar ensayo con los voluntarios-<p>Este miércoles, llegó a Perú, un lote con las vacunas que se utilizarán para iniciar ensayo para hallar la ideal para combatir al coronavirus.</p>"
80578,"Fiscal citó a Alberto Beingolea por caso “La Jauría del Sur”-La fiscal provincial anticorrupción de Lima Sur, Lupe Dextre, citó al líder del Partido Popular Cristiano (PPC), Alberto Beingolea Delgado, para que declare en su despacho el próximo jueves 1 de octubre, a las 8:30 a.m., por el caso “La Jauría del Sur”."
70648,"Consejo de Estado abordó avances contra el COVID-19 y reactivación económica-El presidente Martín Vizcarra lideró en Palacio de Gobierno la séptima la reunión del Consejo de Estado que tuvo como fin exponer los detalles de la evolución de la pandemia del coronavirus (COVID-19) y los avances en la reactivación económica."
329408,"Fernando D’Alessio se aleja de APP y no será parte de la plancha presidencial de Acuña-El exministro de Salud Fernando D’Alessio confirmó su alejamiento de Alianza para el Progreso (APP) por “incompatibilidad de caracteres”, pese a que días antes había anunciado que integraría la plancha presidencial que encabezaría César Acuña para las Elecciones Generales 2021."
62378,"Apuntes sobre la reunión entre Martín Vizcarra y el presidente del Congreso (FOTOS)-El presidente de la República, Martín Vizcarra, y el titular del Congreso, Manuel Merino de Lama, se reúnen en Palacio de Gobierno este lunes 28 de setiembre."
139694,"JNJ buscará que el 100% de jueces y fiscales sean titulares-La Junta Nacional de Justicia (JNJ) buscará revertir la provisionalidad en el sistema de justicia, pues considera que esta condición es un factor de vulnerabilidad en la independencia en la actuación de jueces y fiscales, sostuvo el presidente de este colegiado, Aldo Vásquez."
18330,"JNE: partidos inscritos deben presentar reglamentos electorales hasta el 12 de octubre-Los partidos con inscripción vigente deben presentar hasta el próximo 12 de octubre, ante el Registro de Organizaciones Políticas (ROP), sus respectivos reglamentos electorales con miras a los comicios internos que deben desarrollarse este año como parte de las Elecciones Generales 2021, informó el Jurado Nacional de Elecciones (JNE)."
345809,"Fiscalía incluyó a exasesor presidencial Óscar Vásquez en investigación preliminar por caso Richard ‘Swing'-"
186682,"César Hinostroza: “Pido a ustedes, autoridades puestas por Dios, que yo sea saciado con justicia”-El exjuez supremo César Hinostroza, investigado como presunto cabecilla de “Los Cuellos Blancos del Puerto”, participó vía videoconferencia en la audiencia que realizó esta mañana la Sala Penal Especial de la Corte Suprema para evaluar su pedido para que el Ministerio Público precise los cargos por los cuales está siendo imputado."
23948,"Edgar Alarcón sobre nuevo audio de Karem Roca: no estoy detrás de las grabaciones-El congresisa Edgar Alarcón aseguró que no renunciará a la presidencia de la Comisión de Fiscalización del Congreso de la República en entrevista para Canal N."
653236,"Héctor Becerril: Subcomisión admitió segunda denuncia constitucional por tráfico de influencias-La Subcomisión de Acusaciones Constitucionales admitió como procedente la denuncia que presentó la fiscal de la Nación, Zoraida Ávalos, contra el exparlamentario de Fuerza Popular Héctor Becerril por el presunto delito de tráfico de influencias agravado."
206191,"Felícita Tocto de Somos Perú será ponente de denuncia constitucional contra Pedro Chávarry-La congresista de Somos Perú Felícita Tocto fue designada como la ponente a cargo de elaborar el informe sobre la denuncia constitucional que presentó la fiscal de la Nación, Zoraida Ávalos, contra Pedro Chávarry por el caso Los Cuellos Blancos del Puerto."
979329,"Ejecutivo y Legislativo deberían enfocarse en prevenir una segunda ola de coronavirus, asegura el defensor del Pueblo-El defensor del Pueblo, Walter Gutiérrez, aseguró que tanto el Poder Ejecutivo como el Congreso de la República deberían enfocarse en dialogar para lograr una agenda común que permita prevenir una segunda ola de contagios del nuevo coronavirus (COVID-19) y organizar un adecuado proceso de vacunación contra esta pandemia."
6857,"Tomás Gálvez: Poder Judicial rechazó pedido para anular su impedimento de salida del país-El Poder Judicial declaró como improcedente el recurso que presentó el suspendido fiscal supremo Tomás Gálvez para declarar como nula la ampliación de su impedimento de salida del país como parte de las investigaciones en su contra por el caso Los Cuellos Blancos del Puerto."
330231,"Edgar Alarcón: Subcomisión de Acusaciones Constitucionales admitió denuncias en contra del congresista-La Subcomisión de Acusaciones Constitucionales aprobó por mayoría declarar como procedentes las denuncias que presentó la fiscal de la Nación, Zoraida Ávalos, contra el legislador de Unión por el Perú (UPP) Edgar Alarcón, por presuntamente haber cometido irregularidades cuando era contralor general de la República."
2426,"Martín Vizcarra se reúne hoy con Manuel Merino para alcanzar una agenda común-A partir de las 4 de la tarde de hoy, el jefe de Estado, Martín Vizcarra, sostendrá una reunión con el titular del Congreso, Manuel Merino, con el objetivo de alcanzar una agenda común entre los dos poderes del Estado."
720394,"Nuevo audio de Karem Roca: “No quiero quedar mal con Alarcón porque ellos me han cuidado”-"
672017,"Máximo San Román: “Pocos candidatos pueden demostrar experiencia en gestión”-Máximo San Román será el candidato a la presidencia por el ex partido oficialista Contigo. En entrevista con Correo, se manifiesta muy confiado y asegura que se volverá a poner la banda presidencial, tal como lo hizo en 1992 -aunque solo para los flashes- luego del autogolpe de Alberto Fujimori Fujimori."
525860,"Presidente de TPP: Fernando Cillóniz “no ha tenido la gentileza por lo menos de llamarme”-El presidente de Todos por el Perú (TPP), Aureo Zegarra, reveló este domingo que el exgobernador regional de Ica Fernando Cillóniz, quien se inscribió en dicha agrupación el pasado 22 de setiembre, “no ha tenido la gentileza” de llamarlo e indicó que no lo conoce personalmente."
948015,"Cecilia García: revelan denuncias contra congresista registradas a su anterior número de DNI-La congresista Cecilia García Rodríguez, de Podemos Perú, tiene dos denuncias por agresión registradas en el año 2015 y 2016, pero que figuran a su anterior DNI."
32968,"Informes recomiendan declarar procedente denuncias constitucionales contra Edgar Alarcón-La secretaría técnica de la Subcomisión de Acusaciones Constitucionales del Congreso elaboró dos informes de calificación que proponen declarar procedentes las denuncias presentadas por la fiscal de la Nación, Zoraida Ávalos, contra el congresista Edgar Alarcón (Unión por el Perú)"
65964,"Pago para miembros de mesa se definirá en octubre, afirma jefe de la ONPE-El bono económico que será entregado a los miembros de mesa de las elecciones generales 2021, que servirá como un incentivo para comprometerse en el sufragio, se definirá en octubre, adelantó el jefe de la Oficina Nacional de Procesos Electorales (ONPE), Piero Corvetto."
522080,"Congresistas registran denuncias por violencia familiar, psicológica e infracciones de tránsito-Diversos congresistas del periodo 2020-2021 y que fueron elegidos en las elecciones del pasado 26 de enero registran diversas denuncias por violencia familiar, psicológicas e infracciones de tránsito, según reveló el programa ‘Cuarto Poder’."
806385,"Karem Roca habla en nuevos audios de “coordinaciones” con Edgar Alarcón-Nuevos audios difundidos por el programa ‘Cuarto Poder’ muestran supuestas coordinaciones entre la exasistente del Despacho Presidencial Karem Roca y el presidente de la Comisión de Fiscalización del Congreso, Edgar Alarcón (Unión por el Perú), quien investiga el caso ‘Richard Swing’."
288386,"Karem Roca acusó a exasesor de Vizcarra, Óscar Vásquez, de ayudarla a grabar en Palacio de Gobierno-La exasistenta del Despacho Presidencial Karem Roca acusó a Óscar Vásquez, exasesor de Comunicaciones del mandatario Martín Vizcarra, de ser la persona quien la ayudó a grabar en Palacio de Gobierno."
422773,"Caso Cuellos Blancos: colaboradores evalúan dejar de apoyar a MP por cambio de coordinadora-Este domingo un colaborador eficaz del caso ‘Los cuellos blancos del puerto’ de código 01-08-2018 reveló que está evaluando dejar de apoyar al Ministerio Público y empezar a ejercer su defensa técnica, debido a los cambios realizados en el equipo de fiscales a cargo de dicha investigación."
865345,"Frente Amplio ratifica a Marco Arana a la pre candidatura presidencial-"
283777,"Richard Swing no habría realizado el 95% de eventos que figuran en contrato del Ministerio de Cultura-El cantautor Richard Cisneros, artísticamente conocido como ‘Richard Swing’, no habría realizado el 95% de los eventos culturales que presentó en informes para justificar su contratación por el Ministerio de Cultura, según un informe de la Contraloría General de la República que reveló este domingo 'Cuarto Poder."
968298,"Frepap presentó un proyecto de ley para universalización del internet en todo el país-El Frente Popular Agrícola Fía del Perú (Frepap), en el marco de la pandemia del coronavirus (COVID-19) en nuestro país, presentó un proyecto de ley que establece la universalización del acceso a internet en el Perú, en especial en zonas rurales y de frontera."
579714,"Magistrado del JNE resalta necesidad de entregar incentivo económico a miembros de mesa para las Elecciones Generales 2021-El magistrado del Jurado Nacional de Elecciones (JNE), Jorge Rodríguez, resaltó la necesidad de entregar un incentivo económico a los miembros de mesa de las próximas Elecciones Generales 2021, a fin de garantizar la instalación de las mesas de sufragio en el proceso electoral."
337338,"Mercedes Aráoz: “Yo no juré como presidenta, yo tomé una encargatura"-"
72701,"Óscar Vásquez, mano derecha presidencial, deja cargo en Palacio-El último viernes por la noche, la ministra de Justicia, Ana Neyra, confirmó en entrevista con canal N que el gobierno aceptó la renuncia presentada por Óscar Vásquez al cargo de asesor de comunicaciones del presidente Martín Vizcarra."
791514,"Comisión del Tribunal Constitucional estima elegir a magistrados en un plazo de 75 a 80 días-El presidente de la comisión especial del Congreso que seleccionará a los nuevos magistrados del Tribunal Constitucional (TC), Rolado Ruiz (Acción Popular), estimó que en un plazo de 75 a 80 días hábiles, se elegirá a los candidatos para este cargo que serán puestos a consideración del pleno para su designación."
374186,"Mercedes Aráoz: Martín Vizcarra “suele guardar rencores” y “falta el respeto a la verdad”-"
683225,"Consejo de Estado se reunirá este lunes por medidas contra el COVID-19-El presidente de la República, Martín Vizcarra, convocó este lunes a una reunión del Consejo de Estado a las 5 p.m., para exponer los detalles de la evolución de la pandemia por el coronavirus (COVID-19) y las medidas que se han tomado frente a la emergencia sanitaria."
41622,"Martín Vizcarra se acerca sin mascarilla a 12 personas-Las imágenes registradas ayer en Tacna comprometen al presidente Martín Vizcarra con una acción que colisiona con la legislación sanitaria que su gobierno estableció para frenar la propagación del coronavirus, al aparecer en público sin mascarilla frente a más de 12 personas y sin respetar, en algunos casos, la distancia social."
906112,"Calienta la campaña, división en la Fiscalía y despega la Fase 4-Faltan menos de siete meses para que se realicen las elecciones generales y los partidos políticos pisaron el acelerador en la semana que pasó en busca de su mejor candidato."
403695,"Subcomisión de Acusaciones revisará este lunes denuncias contra Pedro Chávarry, Tomás Gálvez y Héctor Becerril-La Subcomisión de Acusaciones Constitucionales del Congreso se reunirá este lunes a las 9 a.m. y delegará las denuncias constitucionales contra los suspendidos fiscales supremos Pedro Chávarry y Tomás Gálvez, así como contra el excongresista Héctor Becerril."
550769,"Hernando de Soto: “Me voy a asegurar que haya cero tolerancia  a la corrupción”-El reconocido economista Hernando de Soto es uno de los primeros en pisar el acelerador con miras a las elecciones generales de 2021 y ya cerró su afiliación en el partido de Avanza País, al igual que el empresario Carlos Añaños."
490944,"¿Cómo utilizar flores para elevar tus cócteles?-<p>Conoce en esta nota como darle un sabor diferente a tus cócteles y también cómo adornarlos utilizando flores. </p>"
157033,"Así puedes preparar cheesecake de plátano con chocolate y manjar sin usar el horno-<p>El cheesecake se puede preparar con diversas frutas, una innovadora opción es el plátano y en esta nota te compartimos la receta del cheesecake de plátano con chocolate y manjar sin usar el horno.</p>"
280620,"Lanzan campaña para promover la vacunación gratuita de niños, gestantes y adultos mayores-<p>Las vacunas cumplen un papel importante en el cuidado de la salud de las personas, por lo que es primordial cumplir con el cronograma de aplicación.</p>"
654113,"Estofado de pollo: Aprende cómo prepararlo con esta fácil receta-<p>Comparte un rico almuerzo en familia con un delicioso <a href="http://peru.com/noticias-de-estofado-pollo-41139?pid=4">estofado de pollo</a>. Si no sabes cómo preparar este platillo peruano, toma nota de esta sencilla receta.</p>"
709088,"¿Qué es la leucemia mieloide crónica y cuáles son sus síntomas?-<p>La leucemia mieloide crónica es una enfermedad que deteriora al paciente de forma lenta. Conoce los síntomas y más en esta nota que te compartimos.</p>"
739599,"4 tips para empezar un negocio en el rubro pastelero-<p>Muchas personas están optando por iniciar negocios para poder apoyar en la economía de su hogar o en caso de no contar con un empleo actualmente.</p>"
917893,"Aprende a preparar un delicioso espesado norteño-<p>El espesado norteño es uno de los potajes más deliciosos de la comida típica de Chiclayo.</p>"
836413,"Lúcuma: 5 beneficios que esta fruta le brinda a tu salud-<p>¿Quieres estar saludable? Entonces empieza a comer la deliciosa lúcuma y podrás notar los cambios.</p>"
745621,"¿Quieres disfrutar de un rico helado de lúcuma hecho en casa?-<p>El helado de uno de los postres más preferidos por las personas durante el verano. Por ello, a continuación te damos la receta. </p>"
504891,"Aprende a preparar tallarines rojos con carne de soya-<p>Los tallarines rojos son infaltables en las mesas de los peruanos, pero hoy aprenderemos a darle un toque vegetariano a este delicioso plato.</p>"
378404,"¿Sabes cómo se prepara una rica Malaya dorada? Entérate aquí-<p>Anímate a sorprende a tu familia con un <a href="http://peru.com/noticias-de-malaya-dorada-90754?pid=4">plato</a> diferente. <strong>Te enseñamos a prepararlo</strong>.</p>"
854194,"¿Cómo cuidar a un paciente con Alzheimer durante la pandemia por el coronavirus?-<p>El Alzheimer es una enfermedad degenerativa que afecta a los adultos mayores (desde los 65 años aproximadamente) y produce la pérdida de la memoria.</p>"
661448,"Así puedes preparar la papa rellena con carne de soya-<p>La papa rellena es un potaje muy nutritivo muy famoso de la gastronomía peruana, pero que también se disfruta en otros países de Latinoamérica.</p>"
361875,"¿Cómo preparar una pasta dental casera para limpiar los dientes de tu perro?-<p>La Licenciada en Educación y Especialista en comportamiento canino, Puppe Toth, nos cuenta cómo realizar una pasta dental casera para proteger la salud bucal de tu perro.</p>"
167456,"4 errores que podrías estar cometiendo al trabajar desde casa-<p>En esta nota, te compartimos algunos errores que podrías estar cometiendo al trabajar en casa y que pueden afectar tu salud.</p>"
66505,"4 importantes beneficios de la moringa en la salud que debes conocer-<p>Entre sus propiedades se encuentran el betacaroteno, el potasio, el calcio, el hierro y la vitamina C.</p>"
227902,"¿Cómo consumir la moringa?-<p>La moringa es una planta medicinal que ofrece muchos beneficios y que pocos conocen.</p>"
760195,"¿Cómo reconocer la calidad de un chocolate?-<p>Hay forma de reconocer la calidad del chocolate y en esta nota te compartiremos algunos tips para hacerlo.</p>"
443218,"5 tips para preparar la causa rellena y quede deliciosa-<p>Si te gusta la causa rellena y quieres que quede como en tu restaurante favorito es importante que sigas los trucos que te compartimos en esta nota.</p>"
564239,"¿Te gustan los brownies? 3 tips para que salgan perfectos-<p>Los brownies son postres deliciosos que puedes disfrutarse en cualquier momento del año, ya que pueden ser fríos o calientes.</p>"
130385,"¿Cómo alimentarte saludablemente de forma económica?-<p>De acuerdo con el Ministerio de Salud, el 85,5% de pacientes fallecidos por Covid-19 padecieron de obesidad siendo afectados directamente por su débil sistema inmunológico.</p>"
976218,"5 consejos para lograr una sopa perfecta-<p>La sopa seguirá siendo uno de los platos preferidos en temporadas de frío. ¿Quieres saber cómo hacer para que te quede suculenta?</p>"
227057,"¿El arroz con mariscos es tu platillo favorito? 5 trucos para prepararlo-<p>El arroz con mariscos es un platillo delicioso que muchos consideran difícil de preparar debido a los insumos que necesita. Aquí, algunos trucos para que lo cocines.</p>"
764766,"Así se prepara el delicioso pisco sour-<p>Si eres de las personas que no saben preparar el delicioso Pisco Sour, a continuacion te compartimos su receta.</p>"
195757,"Tallarines a lo Alfredo: prepáralos con esta sencilla receta-<p>Deleita a tu familia con unos deliciosos tallarines al Alfredo, delicia que se prepara rápido y que es el platillo favorito de muchas personas.</p>"
268933,"Disfruta un rico plato de papa a la huancaína con esta receta-<p>La papa a la huancaína es un plato de la gastronomía peruana usado como entrada de diversas comidas. </p>"
197602,"¿La cachanga es tu tentación? Prepárala en simples pasos-<p>Uno de los dulces de origen peruano que es muy solicitado, es la cachanga. Aprende a prepararla con una práctica receta donde te explica con simples pasos.</p>"
616658,"Conoce la receta del delicioso Pollo Chi Jau Kay-<p>Un plato contundente que lo puedes acompañar con arroz. <strong>Perú.com</strong> te enseña a prepararlo.</p>"
82412,"¿Cómo preparar una deliciosa sopa a la minuta?-<p>La sopa a la minuta es una comida deliciosa que a las personas les encanta. Conoce su receta aquí.</p>"
132312,"Cau Cau, delicioso plato para disfrutar en el almuerzo-<p>El cau cau es un plato muy popular de la gastronomía peruana. A continuación te damos su receta para que lo disfrutes. </p>"
549433,"Arroz chaufa: ¿quieres disfrutar este platillo? Aquí su receta-<p>El arroz chaufa es una comida muy rica y popular en el Perú. Por ello, a continuación te damos la receta para que lo prepares en casa. </p>"
921302,"Sandra Plevisani te enseña 3 recetas para preparar el delicioso manjar-<p>Sandra Plevisani comparte la preparación del manjar, pero de tres maneras diferentes.</p>"
299061,"Trucos para elegir la mejor palta y disfrutar en casa-<p>Tener una deliciosa palta no es tan simple como agarrar una del mostrador solo guiándote de la vista. Hay trucos que debes conocer. </p>"
546931,"¿Para que sirve el aceite de palta?-<p>La palta aporta fósforo, potasio, hierro, magnesio, betacarotenos, cobre y vitaminas como las del grupo B. </p>"
651551,"7 señales que advierten que necesitas desintoxicar tu cuerpo-<p>Entre los indicios constantes tenemos: sensación de cansancio, acné, dolores de cabeza, entre otros. ¡Entérate más aquí!</p>"
283213,"4 trucos para conservar por más tiempo las verduras y frutas-<p>Sigue estos trucos sencillos que te ayudarán a conservar en buen estado tus alimentos.</p>"
832575,"Esta mascarilla de miel y almendras mantendrá tu piel libre de espinillas-<p>Con esta mascarilla casera podrás mantener tu rostro limpio y libre de imperfecciones.  </p>"
41397,"Wantán charapa, deliciosa alternativa para innovar tus comidas-<p>El wantán es una entrada muy deliciosa que usualmente está rellena de carne de chancho, pero puedes innovar con otros insumos.</p>"
831369,"¿Te gusta el risotto? Trucos para que este platillo quede exquisito-<p>El risotto es un platillo delicioso y el potaje ideal si te gusta innovar al momento de cocinar. En esta nota conocerás más.</p>"
353798,"¿Botas la pepa de la palta? Aquí te enseñamos cómo consumirla-<p>Todos sabemos que la palta ofrece muchos beneficios para la salud, pero algo que pocos conocen es que su pepa también es muy nutritiva. </p>"
672070,"5 consejos para evitar dolores musculares-<p>El home office, la situación que vivimos, no dormir adecuadamente, entre otros motivos pueden provocar dolores musculares.</p>"
922813,"Aprende a preparar el delicioso wantán y la salsa de tamarindo-<p>El wantán es una pasta que se suele consumir en sopa o como acompañamiento del arroz chaufa, aeropuerto u otras comidas.</p>"
157963,"Conoce la receta del delicioso cebiche de pato-<p>El cebiche de pato es una comida muy rica y una de las favoritas de los peruanos. Es así que a continuación te damos su receta. </p>"
836588,"¿Qué es la ansiedad alimenticia y cuáles son las señales?-<p>Debido al coronavirus muchas personas están presentando ansiedad y cuando aparece tratan de calmar con comida.</p>"
694242,"Cómo preparar tamales en casa de manera sencilla-<p>Los tamales son una rica comida que los peruanos suelen disfrutar en su desayuno y acompañarlo con ensalada de cebolla. Por ello, te damos la receta. </p>"
602684,"5 claves para preparar una buena taza de café-<p>¿Eres amante del café? Aquí te contamos algunos tips que debes conocer para disfrutar de esta bebida. </p>"
667372,"'Festival Orgäanika Coffee', evento virtual para festejar el Día del Café Peruano-<p>Conoce más sobre este evento que ofrecerá talleres, charlas y más, y que será en formato virtual.</p>"
817395,"Día del Café Peruano: 4 cosas que debes conocer de esta bebida-<p>El 4to viernes de agosto se festeja el Día del Café Peruano, bebida que a muchos fascina.</p>"
225835,"Lanzan programa gratuito virtual sobre coctelería sostenible para bartenders y dueños de restaurante-<p>Para el Perú, ‘The Bar World of Tomorrow’ está disponible completamente en español y se puede llevar al ritmo que el usuario considere más conveniente.</p>"
846811,"¿Cuáles son los beneficios de la leche de tigre para la salud?-<p>Conoce los beneficios que ofrece la leche de tigre y empieza a consumir este delicioso platillo que es el favorito de muchos.</p>"
379246,"Estudio revela que vitamina D reduce en 52% el riesgo de morir por COVID-19-"
873218,"Aborto terapéutico en tiempos de COVID-19-La OMS calcula que, si solo se reducen en 10% los ser­vicios indispensables de salud sexual y reproductiva (SSR), esto ocasionaría 15 millones de embarazos no deseados adicio­nales y 3.3 millones de abortos inseguros extra en el próximo año."
203033,"¿Es seguro el uso de lentes de contacto durante la pandemia por Covid-19?-Si se adopta las medidas de higiene adecuadas se previene la transferencia del virus en el organismo humano."
147898,"Liga Contra el Cáncer: ¿cómo podemos colaborar este 2020 con la colecta pública?-<p>Esta colecta se realiza con el objetivo de seguir ayudando a las personas de pocos recursos que no pueden acceder a chequeos de prevención debido a su situación económica.</p>"
306629,"FIL Arequipa 2020: conoce las actividades que se llevan a cabo en el evento-<p>Conoce las actividades que se llevarán a cabo durante la Feria del Libro en Arequipa y también las ofertas que ofrecerán las librerías participantes durante el evento</p>"
460082,"Universitario vence 2-0 a Atlético Grau y se mantiene como líder de la Liga 1-<p>Con goles de Jonathan Dos Santos y Alejandro Hohberg, Universitario de Deportes se mantiene la punta a cinco fechas del final del Apertura.</p>"
666248,"La Libertad: 12 mil familias rurales mejoran ingresos con emprendimientos locales-<p>Programa del Midis ha fomentado el aumento de capacidades productivas, así como impulsar emprendimientos dentro del sector agropecuario y comercial.</p>"
497622,"Coronavirus en Perú: Gobierno amplía estado de emergencia hasta el 31 de octubre-<p>El presidente del Perú, Martín Vizcarra, comunicó que es muy probable que el estado de emergencia sea ampliado a lo largo del año para seguir combatiendo a la pandemia de la <span class="caps">COVID</span>-19.</p>"
456140,"Municipalidades y el Ministerio del Ambiente se unen para incentivar el reciclaje con monedas virtuales-<p>De esta forma se busca apoyar a las municipalidades y también incentivar a la población para que reciclen en sus hogares y así cuidemos el medio ambiente.</p>"
571626,"Gobierno aprueba proyecto para reestructurar sistema penitenciario-<p>El hacimiento, las pobres condiciones de vida, la falta de transparencia en el sistema penitenciario son los puntos a los que aspira reestructurar la norma.</p>"
423391,"Perú será parte de cinco grandes ensayos clínicos de vacunas contra la COVID-19-<p>El Ministerio de Salud (Minsa) anunció este jueves los ensayos del laboratorio anglo-sueco Oxford-AstraZeneca, el estadounidense Johnson &amp; Johnson, el alemán CureVac y el inglés Imperial College.</p>"
229007,"Coronavirus: ¿cómo reducir el riesgo de propagación en los espacios de trabajo?-<p>Las empresas cuyos colaboradores tienen que cumplir con sus funciones de forma presencial deben tomar medidas para evitar que ellos se contagien de <span class="caps">COVID</span>-19.</p>"
606821,"Cortometraje animado peruano es uno de los clasificados en festival internacional-<p>El cortometraje se llama Merenguito y cuenta la historia de la historia de un niño en forma de piñata que tiene que lidiar con el acoso escolar recibido por parte de sus compañeros.</p>"
496727,"Psoriasis infantil: presentan cuento ilustrado para sensibilizar sobre la enfermedad-<p>Esta publicación busca que las personas conozcan sobre la enfermedad y cómo afecta a la autoestima cuando la padecen los niños.</p>"
426448,"Ya puedes hacer tu denuncia policial de manera virtual-<p>Denuncia Policial Digital tendrá valor legal, sin fecha de caducidad y con atención las 24 horas del día desde cualquier dispositivo celular o computadora.</p>"
475161,"Coronavirus: ensayos clínicos favorecerán a Perú en obtención de vacuna-<p>Ministro de Relaciones Exteriores, Mario López Chávarry, aseguró que ensayos clínicos ayudarán a identificar la mejor vacuna para la población peruana.</p>"
218243,"Metro de Lima: Línea 2 retrasa entrega hasta 2024-<p>La Línea 2 es el megaproyecto que prometía ser la solución al tráfico de Lima, pero diversos problemas dificultan su construcción.</p>"
